41.9837709,21.4808444,restaurant,Segreto Plus
41.9995926,21.4366123,restaurant,кај сердарот
41.9729164,21.4565032,restaurant,Тарапана
42.0013292,21.4205747,restaurant,Дебар Маало
42.0023813,21.4235595,restaurant,МЦМ Мезе Бар
42.0028235,21.4239655,restaurant,Костарика
42.003366,21.4242333,restaurant,Калабалак
42.0028813,21.4240111,restaurant,Старо Скупи
42.0030128,21.4240218,restaurant,Занзибар
42.0013712,21.4210921,restaurant,Идадија
42.001453,21.4214837,restaurant,Наџак
42.0010941,21.4206632,restaurant,Zing
42.0007591,21.420049,restaurant,Дебар Маало
42.0014888,21.4208615,restaurant,Кај Перо
41.9990664,21.4236496,restaurant,Gostilnica Estel
42.0063483,21.3740403,restaurant,Aleksandrija
41.9995917,21.4361151,restaurant,СНОШТИ МИНАВ
42.0009079,21.4200655,restaurant,"Кафана ""Дебар Маало"""
42.0031615,21.4001853,restaurant,Буре
42.0002786,21.4371953,restaurant,Pçela
41.9995711,21.4356281,restaurant,Austrian Palace
41.9947932,21.4135121,restaurant,Воденица
41.9959518,21.4199442,restaurant,Restoran Frosina
41.9826324,21.4520444,restaurant,Gala Kujna
42.0365961,21.4462164,restaurant,EZO
42.0127048,21.4100468,restaurant,Меана Б Јавор Мрзенци
41.9996644,21.4362086,restaurant,Kaj Гоце
41.9856161,21.4670662,restaurant,"Пицерија ""Дени"""
41.9819646,21.4681708,restaurant,La Pizza
41.999319,21.4360459,restaurant,Kebapčilinica Rio
41.9995518,21.4131738,restaurant,Vega
42.0015097,21.4381319,restaurant,Сараево
42.0006226,21.4364213,restaurant,Tako mako
42.0003594,21.4372514,restaurant,Ohrid
41.9969456,21.4285563,restaurant,Markt kitchen
42.0002543,21.4374652,restaurant,Sac
42.0019483,21.4224937,restaurant,Skopsko
42.002112,21.4385882,restaurant,Palas
42.0017089,21.4219242,restaurant,Schpajs
42.0005272,21.436443,restaurant,Don Giovanni
41.9999786,21.4373399,restaurant,Concept
41.9982749,21.4283051,restaurant,Море Маниа
42.0016292,21.4382061,restaurant,Plaset
41.9971719,21.4086507,restaurant,Млечен Бар
41.9945241,21.4244578,restaurant,Букет
41.9963262,21.4243264,restaurant,Mosh
42.0026188,21.4186405,restaurant,Metzka
41.9942446,21.4243092,restaurant,Davidoff
42.0027517,21.4415279,restaurant,Pizzeria Bik
42.0011296,21.4380383,restaurant,Old Balkan
42.0025774,21.4371206,restaurant,Kursumli An
42.0030579,21.4009703,restaurant,Буре лептокарија
41.993295,21.4352029,restaurant,Ресторан Национал
41.996324,21.4283137,restaurant,Кај Јоле
42.0062237,21.4157772,restaurant,Рок Кафана Рустикана 2.0
42.0046693,21.4147058,restaurant,Скадарлија
41.9974684,21.4097614,restaurant,Сидро
41.939595,21.5156883,restaurant,PIZZA Bellucci
41.994279,21.427727,restaurant,Paradise Food
42.0091204,21.3855189,restaurant,Кај чичо 2
41.9866451,21.4542028,restaurant,Equilibrium
42.0006689,21.4142957,restaurant,Mexican street food
41.9970867,21.4171233,restaurant,Боко
42.0053837,21.423662,restaurant,Кај Вршац
41.9935483,21.5232371,restaurant,Кремисимо Трибина
41.993367,21.5230582,restaurant,Потковица
41.9952558,21.398719,restaurant,Ckoncko
41.9998586,21.4232203,restaurant,Baeggel
42.0005347,21.4250341,restaurant,Mama
42.0005187,21.4371301,restaurant,Medo
